timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2016-02-02 18:35:43.577	588113881	pygaze initiation report start
MSG	2016-02-02 18:35:43.577	588113881	display resolution: 1280x1024
MSG	2016-02-02 18:35:43.577	588113881	display size in cm: 33.8x27.1
MSG	2016-02-02 18:35:43.611	588113915	samplerate: 30.00 Hz
MSG	2016-02-02 18:35:43.611	588113915	sampletime: 33.33 ms
MSG	2016-02-02 18:35:43.611	588113915	fixation threshold: 1.5 degrees
MSG	2016-02-02 18:35:43.644	588113948	speed threshold: 35 degrees/second
MSG	2016-02-02 18:35:43.644	588113948	acceleration threshold: 9500 degrees/second**2
MSG	2016-02-02 18:35:43.644	588113948	pygaze initiation report end
MSG	2016-02-02 18:35:59.765	588130069	pygaze calibration report start
MSG	2016-02-02 18:35:59.798	588130102	accuracy (degrees): LX=0.9878, LY=0.9878, RX=0.7131, RY=0.7131
MSG	2016-02-02 18:35:59.798	588130102	accuracy (in pixels): LX=37.1771857054, LY=37.1771857054, RX=26.8372071912, RY=26.8372071912
MSG	2016-02-02 18:35:59.831	588130135	precision (RMS noise in pixels): X=20.6037888889, Y=20.6037888889
MSG	2016-02-02 18:35:59.831	588130135	distance between participant and display: 57.0 cm
MSG	2016-02-02 18:35:59.831	588130135	fixation threshold: 56.4618303415 pixels
MSG	2016-02-02 18:35:59.831	588130135	speed threshold: 1.31714187105 pixels/ms
MSG	2016-02-02 18:35:59.865	588130169	acceleration threshold: 360.822512123 pixels/ms**2
MSG	2016-02-02 18:35:59.898	588130202	pygaze calibration report end
MSG	2016-02-02 18:36:05.761	588136065	start_recording
MSG	2016-02-02 18:36:05.761	588136065	start_trial 0
2016-02-02 18:36:05.794	588136098	False	7	548.6661	507.3599	548.6661	507.3599	22.48495	573.9863	471.2767	397.812	461.3676	23.0713	0.4066	0.4695	523.3461	543.4431	523.3461	543.4431	21.8986	0.5663	0.4773
2016-02-02 18:36:05.827	588136131	False	7	570.0331	563.7572	570.0331	563.7572	21.8851	629.86	552.3788	629.86	552.3788	22.7904	0.4068	0.4706	510.2063	575.1356	510.2063	575.1356	20.9798	0.5661	0.478
2016-02-02 18:36:05.861	588136165	False	7	496.479	491.2262	533.2092	527.4454	22.16835	443.7525	489.7976	443.7525	489.7976	23.1931	0.4057	0.4709	549.2055	492.6547	529.7308	533.8425	21.1436	0.5662	0.4784
2016-02-02 18:36:05.894	588136198	False	7	604.9102	588.1691	557.1487	547.7112	21.3613	683.0878	662.9802	563.5728	576.4994	23.3568	0.4065	0.4733	526.7324	513.3579	528.7601	526.9153	19.3658	0.5659	0.4794
2016-02-02 18:36:05.927	588136231	False	7	575.0595	600.4435	561.7113	561.0435	22.1829	572.7941	558.166	566.8627	570.5092	22.9685	0.406	0.4734	577.3249	642.7209	541.0306	556.0471	21.3973	0.5661	0.4814
